date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-14,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-18,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0
2020-03-24,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0,0,0
2020-03-27,0,0,0,0,0,0,0,0
2020-03-28,0,0,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0,0,0
2020-03-30,0,0,0,0,0,0,0,0
2020-03-31,2,2,0,0,0,0,2,2
2020-04-01,4,2,0,0,0,0,4,2
2020-04-02,4,0,0,0,0,0,4,0
2020-04-03,4,0,0,0,0,0,4,0
2020-04-04,4,0,0,0,0,0,4,0
2020-04-05,4,0,0,0,0,0,4,0
2020-04-06,7,3,0,0,0,0,7,3
2020-04-07,7,0,0,0,0,0,7,0
2020-04-08,7,0,0,0,0,0,7,0
2020-04-09,12,5,2,2,0,0,10,3
2020-04-10,21,9,2,0,0,0,19,9
2020-04-11,23,2,2,0,2,2,19,0
2020-04-12,32,9,2,0,2,0,28,9
2020-04-13,35,3,2,0,2,0,31,3
2020-04-14,35,0,2,0,2,0,31,0
2020-04-15,35,0,2,0,2,0,31,0
2020-04-16,43,8,2,0,2,0,39,8
2020-04-17,49,6,2,0,2,0,45,6
2020-04-18,53,4,2,0,2,0,49,4
2020-04-19,59,6,11,9,3,1,45,-4
2020-04-20,70,11,11,0,4,1,55,10
2020-04-21,91,21,11,0,4,0,76,21
2020-04-22,106,15,11,0,4,0,91,15
2020-04-23,113,7,13,2,4,0,96,5
2020-04-24,151,38,15,2,4,0,132,36
2020-04-25,178,27,20,5,4,0,154,22
2020-04-26,193,15,20,0,4,0,169,15
2020-04-27,204,11,22,2,4,0,178,9
2020-04-28,219,15,24,2,4,0,191,13
2020-04-29,228,9,31,7,4,0,193,2
2020-04-30,228,0,31,0,4,0,193,0
2020-05-01,231,3,31,0,4,0,196,3
2020-05-02,248,17,32,1,4,0,212,16
2020-05-03,266,18,36,4,4,0,226,14
2020-05-04,266,0,36,0,4,0,226,0
2020-05-05,282,16,46,10,4,0,232,6
2020-05-06,287,5,53,7,5,1,229,-3
2020-05-07,298,11,57,4,5,0,236,7
2020-05-08,310,12,80,23,5,0,225,-11
2020-05-09,328,18,87,7,6,1,235,10
2020-05-10,328,0,92,5,6,0,230,-5
2020-05-11,329,1,105,13,6,0,218,-12
2020-05-12,337,8,105,0,6,0,226,8
2020-05-13,342,5,114,9,7,1,221,-5
2020-05-14,348,6,138,24,7,0,203,-18
2020-05-15,356,8,188,50,7,0,161,-42
2020-05-16,363,7,188,0,7,0,168,7
2020-05-17,369,6,200,12,7,0,162,-6
2020-05-18,373,4,213,13,7,0,153,-9
2020-05-19,373,0,213,0,7,0,153,0
2020-05-20,391,18,213,0,7,0,171,18
2020-05-21,408,17,217,4,7,0,184,13
2020-05-22,462,54,220,3,7,0,235,51
2020-05-23,472,10,227,7,8,1,237,2
2020-05-24,476,4,227,0,8,0,241,4
