date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,1,1,0,0,0,0,1,1
2020-04-25,14,13,0,0,1,1,13,12
2020-05-09,19,5,10,10,1,0,8,-5
2020-05-23,49,30,18,8,2,1,29,21
2020-06-06,126,77,55,37,6,4,65,36
2020-06-20,220,94,139,84,8,2,73,8
2020-07-04,269,49,227,88,11,3,31,-42
2020-07-18,426,157,304,77,26,15,96,65
2020-08-01,1157,731,590,286,34,8,533,437
2020-08-09,1556,399,1115,525,40,6,401,-132
