date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,16,16,2,2,4,4,10,10
2020-04-25,78,62,11,9,7,3,60,50
2020-05-09,96,18,69,58,10,3,17,-43
2020-05-23,144,48,86,17,12,2,46,29
2020-06-06,220,76,119,33,15,3,86,40
2020-06-20,259,39,182,63,15,0,62,-24
2020-07-04,306,47,257,75,15,0,34,-28
2020-07-18,339,33,297,40,15,0,27,-7
2020-08-01,486,147,319,22,17,2,150,123
2020-08-02,488,2,319,0,17,0,152,2
