date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,15,15,3,3,3,3,9,9
2020-04-25,37,22,15,12,6,3,16,7
2020-05-09,70,33,39,24,6,0,25,9
2020-05-23,109,39,66,27,6,0,37,12
2020-06-06,117,8,101,35,6,0,10,-27
2020-06-20,141,24,116,15,8,2,17,7
2020-07-04,232,91,205,89,10,2,17,0
2020-07-17,255,23,224,19,11,1,20,3
