date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-14,1,1,0,0,0,0,1,1
2020-03-28,3,2,0,0,0,0,3,2
2020-04-11,16,13,1,1,1,1,14,11
2020-04-25,41,25,5,4,2,1,34,20
2020-05-09,71,30,15,10,3,1,53,19
2020-05-23,215,144,51,36,4,1,160,107
2020-06-06,257,42,144,93,5,1,108,-52
2020-06-20,332,75,214,70,5,0,113,5
2020-07-04,477,145,261,47,7,2,209,96
2020-07-18,575,98,364,103,11,4,200,-9
2020-07-26,768,193,442,78,13,2,313,113
