date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,28,28,3,3,5,5,20,20
2020-04-25,145,117,15,12,8,3,122,102
2020-05-09,252,107,24,9,9,1,219,97
2020-05-23,587,335,78,54,62,53,447,228
2020-06-06,1243,656,109,31,97,35,1037,590
2020-06-20,2474,1231,385,276,165,68,1924,887
2020-07-04,3518,1044,910,525,200,35,2408,484
2020-07-18,4828,1310,1700,790,246,46,2882,474
2020-08-01,6159,1331,3449,1749,295,49,2415,-467
2020-08-02,0,0,0,0,0,0,0,0
