date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-07,8,8,0,0,3,3,5,5
2020-03-14,9,1,8,8,7,4,-6,-11
2020-03-21,18,9,16,8,21,14,-19,-13
2020-03-28,183,165,37,21,59,38,87,106
2020-04-04,558,375,46,9,105,46,407,320
2020-04-11,1397,839,79,33,200,95,1118,711
2020-04-18,2316,919,173,94,274,74,1869,751
2020-04-25,3019,703,284,111,303,29,2432,563
2020-05-02,3686,667,454,170,347,44,2885,453
2020-05-09,4326,640,680,226,378,31,3268,383
2020-05-16,5114,788,1199,519,407,29,3508,240
2020-05-23,5780,666,1473,274,456,49,3851,343
2020-05-30,6489,709,1898,425,471,15,4120,269
2020-06-06,7191,702,2699,801,480,9,4012,-108
2020-06-13,8188,997,3682,983,503,23,4003,-9
2020-06-20,9156,968,4662,980,556,53,3938,-65
2020-06-27,10302,1146,5458,796,594,38,4250,312
2020-07-04,11510,1208,7222,1764,614,20,3674,-576
2020-07-11,13444,1934,8886,1664,651,37,3907,233
2020-07-18,15553,2109,9959,1073,697,46,4897,990
2020-07-25,18214,2661,11680,1721,734,37,5800,903
2020-07-28,19508,1294,12328,648,763,29,6417,617
