date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0,0,0
2020-04-11,1,1,0,0,0,0,1,1
2020-04-18,1,0,0,0,0,0,1,0
2020-04-25,1,0,1,1,0,0,0,-1
2020-05-02,3,2,1,0,0,0,2,2
2020-05-09,12,9,1,0,0,0,11,9
2020-05-16,47,35,2,1,1,1,44,33
2020-05-23,79,32,6,4,1,0,72,28
2020-05-30,91,12,12,6,1,0,78,6
2020-06-06,97,6,14,2,1,0,82,4
2020-06-13,105,8,37,23,1,0,67,-15
2020-06-20,108,3,40,3,1,0,67,0
2020-06-27,113,5,40,0,1,0,72,5
2020-07-04,118,5,54,14,1,0,63,-9
2020-07-11,121,3,91,37,1,0,29,-34
2020-07-18,131,10,103,12,1,0,27,-2
